"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","CPI","TOT","AGRWTH","M","2011-09",4.61814,
"LVA","CPI","TOT","AGRWTH","M","2011-10",4.439636,
"LVA","CPI","TOT","AGRWTH","M","2011-11",4.152855,
"LVA","CPI","TOT","AGRWTH","M","2011-12",4.027919,
"LVA","CPI","TOT","AGRWTH","M","2012-01",3.56766,
"LVA","CPI","TOT","AGRWTH","M","2012-02",3.421071,
"LVA","CPI","TOT","AGRWTH","M","2012-03",3.290951,
"LVA","CPI","TOT","AGRWTH","M","2012-04",2.756976,
"LVA","CPI","TOT","AGRWTH","M","2012-05",2.23048,
"LVA","CPI","TOT","AGRWTH","M","2012-06",1.901147,
"LVA","CPI","TOT","AGRWTH","M","2012-07",1.677145,
"LVA","CPI","TOT","AGRWTH","M","2012-08",1.736538,
"LVA","CPI","TOT","AGRWTH","M","2012-09",1.820655,
"LVA","CPI","TOT","AGRWTH","M","2012-10",1.603364,
"LVA","CPI","TOT","AGRWTH","M","2012-11",1.569609,
"LVA","CPI","TOT","AGRWTH","M","2012-12",1.59511,
"LVA","CPI","TOT","AGRWTH","M","2013-01",0.5850714,
"LVA","CPI","TOT","AGRWTH","M","2013-02",0.3177409,
"LVA","CPI","TOT","AGRWTH","M","2013-03",0.2241299,
"LVA","CPI","TOT","AGRWTH","M","2013-04",-0.3556948,
"LVA","CPI","TOT","AGRWTH","M","2013-05",-0.124819,
"LVA","CPI","TOT","AGRWTH","M","2013-06",0.1552598,
"LVA","CPI","TOT","AGRWTH","M","2013-07",0.3259628,
"LVA","CPI","TOT","AGRWTH","M","2013-08",-0.205566,
"LVA","CPI","TOT","AGRWTH","M","2013-09",-0.3911535,
"LVA","CPI","TOT","AGRWTH","M","2013-10",-0.03618841,
"LVA","CPI","TOT","AGRWTH","M","2013-11",-0.4224961,
"LVA","CPI","TOT","AGRWTH","M","2013-12",-0.4175864,
"LVA","CPI","TOT","AGRWTH","M","2014-01",0.391737,
"LVA","CPI","TOT","AGRWTH","M","2014-02",0.4751018,
"LVA","CPI","TOT","AGRWTH","M","2014-03",0.309407,
"SAU","CPI","TOT","AGRWTH","M","2007-12",6.47343,
"SAU","CPI","TOT","AGRWTH","M","2008-01",6.992337,
"SAU","CPI","TOT","AGRWTH","M","2008-02",8.67052,
"SAU","CPI","TOT","AGRWTH","M","2008-03",9.596929,
"SAU","CPI","TOT","AGRWTH","M","2008-04",10.45062,
"SAU","CPI","TOT","AGRWTH","M","2008-05",10.36468,
"SAU","CPI","TOT","AGRWTH","M","2008-06",10.63218,
"SAU","CPI","TOT","AGRWTH","M","2008-07",11.07955,
"SAU","CPI","TOT","AGRWTH","M","2008-08",10.91251,
"SAU","CPI","TOT","AGRWTH","M","2008-09",10.34418,
"SAU","CPI","TOT","AGRWTH","M","2008-10",10.89566,
"SAU","CPI","TOT","AGRWTH","M","2008-11",9.497717,
"SAU","CPI","TOT","AGRWTH","M","2008-12",8.983666,
"SAU","CPI","TOT","AGRWTH","M","2009-01",7.878245,
"SAU","CPI","TOT","AGRWTH","M","2009-02",6.914894,
"SAU","CPI","TOT","AGRWTH","M","2009-03",5.954466,
"SAU","CPI","TOT","AGRWTH","M","2009-04",5.208333,
"SAU","CPI","TOT","AGRWTH","M","2009-05",5.478261,
"SAU","CPI","TOT","AGRWTH","M","2009-06",5.194805,
"SAU","CPI","TOT","AGRWTH","M","2009-07",4.177323,
"SAU","CPI","TOT","AGRWTH","M","2009-08",4.071247,
"SAU","CPI","TOT","AGRWTH","M","2009-09",4.395605,
"SAU","CPI","TOT","AGRWTH","M","2009-10",3.497086,
"SAU","CPI","TOT","AGRWTH","M","2009-11",4.003336,
"SAU","CPI","TOT","AGRWTH","M","2009-12",4.246461,
"SAU","CPI","TOT","AGRWTH","M","2010-01",4.149378,
"SAU","CPI","TOT","AGRWTH","M","2010-02",4.560531,
"SAU","CPI","TOT","AGRWTH","M","2010-03",4.710744,
"SAU","CPI","TOT","AGRWTH","M","2010-04",4.867987,
"SAU","CPI","TOT","AGRWTH","M","2010-05",5.358615,
"SAU","CPI","TOT","AGRWTH","M","2010-06",5.514403,
"SAU","CPI","TOT","AGRWTH","M","2010-07",5.973814,
"SAU","CPI","TOT","AGRWTH","M","2010-08",5.96577,
"SAU","CPI","TOT","AGRWTH","M","2010-09",5.910931,
"SAU","CPI","TOT","AGRWTH","M","2010-10",5.792438,
"SAU","CPI","TOT","AGRWTH","M","2010-11",5.773857,
"SAU","CPI","TOT","AGRWTH","M","2010-12",5.43131,
"SAU","CPI","TOT","AGRWTH","M","2011-01",7.201078,
"SAU","CPI","TOT","AGRWTH","M","2011-02",7.054824,
"SAU","CPI","TOT","AGRWTH","M","2011-03",6.819431,
"SAU","CPI","TOT","AGRWTH","M","2011-04",6.753977,
"SAU","CPI","TOT","AGRWTH","M","2011-05",6.348744,
"SAU","CPI","TOT","AGRWTH","M","2011-06",6.28532,
"SAU","CPI","TOT","AGRWTH","M","2011-07",5.484066,
"SAU","CPI","TOT","AGRWTH","M","2011-08",5.238621,
"SAU","CPI","TOT","AGRWTH","M","2011-09",5.049489,
"SAU","CPI","TOT","AGRWTH","M","2011-10",4.751951,
"SAU","CPI","TOT","AGRWTH","M","2011-11",4.608193,
"SAU","CPI","TOT","AGRWTH","M","2011-12",4.615834,
"SAU","CPI","TOT","AGRWTH","M","2012-01",2.642796,
"SAU","CPI","TOT","AGRWTH","M","2012-02",2.463891,
"SAU","CPI","TOT","AGRWTH","M","2012-03",2.542373,
"SAU","CPI","TOT","AGRWTH","M","2012-04",2.451395,
"SAU","CPI","TOT","AGRWTH","M","2012-05",2.531646,
"SAU","CPI","TOT","AGRWTH","M","2012-06",2.777778,
"SAU","CPI","TOT","AGRWTH","M","2012-07",2.770781,
"SAU","CPI","TOT","AGRWTH","M","2012-08",2.93378,
"SAU","CPI","TOT","AGRWTH","M","2012-09",3.005008,
"SAU","CPI","TOT","AGRWTH","M","2012-10",3.330558,
"SAU","CPI","TOT","AGRWTH","M","2012-11",3.408146,
"SAU","CPI","TOT","AGRWTH","M","2012-12",3.737541,
"SAU","CPI","TOT","AGRWTH","M","2013-01",3.903655,
"SAU","CPI","TOT","AGRWTH","M","2013-02",3.897181,
"SAU","CPI","TOT","AGRWTH","M","2013-03",3.884298,
"SAU","CPI","TOT","AGRWTH","M","2013-04",3.960396,
"SAU","CPI","TOT","AGRWTH","M","2013-05",3.786008,
"SAU","CPI","TOT","AGRWTH","M","2013-06",3.521703,
"SAU","CPI","TOT","AGRWTH","M","2013-07",3.676471,
"SAU","CPI","TOT","AGRWTH","M","2013-08",3.501629,
"SAU","CPI","TOT","AGRWTH","M","2013-09",3.160454,
"SAU","CPI","TOT","AGRWTH","M","2013-10",2.981467,
"SAU","CPI","TOT","AGRWTH","M","2013-11",3.054662,
"SAU","CPI","TOT","AGRWTH","M","2013-12",2.802242,
"SAU","CPI","TOT","AGRWTH","M","2014-01",2.877698,
"SAU","CPI","TOT","AGRWTH","M","2014-02",2.793296,
"SAU","CPI","TOT","AGRWTH","M","2014-03",2.625298,
"EU28","CPI","TOT","AGRWTH","M","2007-12",3.2,
"EU28","CPI","TOT","AGRWTH","M","2008-01",3.4,
"EU28","CPI","TOT","AGRWTH","M","2008-02",3.5,
"EU28","CPI","TOT","AGRWTH","M","2008-03",3.7,
"EU28","CPI","TOT","AGRWTH","M","2008-04",3.6,
"EU28","CPI","TOT","AGRWTH","M","2008-05",4,
"EU28","CPI","TOT","AGRWTH","M","2008-06",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-07",4.5,
"EU28","CPI","TOT","AGRWTH","M","2008-08",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-09",4.2,
"EU28","CPI","TOT","AGRWTH","M","2008-10",3.7,
"EU28","CPI","TOT","AGRWTH","M","2008-11",2.8,
"EU28","CPI","TOT","AGRWTH","M","2008-12",2.2,
"EU28","CPI","TOT","AGRWTH","M","2009-01",1.8,
"EU28","CPI","TOT","AGRWTH","M","2009-02",1.9,
"EU28","CPI","TOT","AGRWTH","M","2009-03",1.4,
"EU28","CPI","TOT","AGRWTH","M","2009-04",1.3,
"EU28","CPI","TOT","AGRWTH","M","2009-05",0.8,
"EU28","CPI","TOT","AGRWTH","M","2009-06",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2009-08",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-09",0.3,
"EU28","CPI","TOT","AGRWTH","M","2009-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2009-11",1,
"EU28","CPI","TOT","AGRWTH","M","2009-12",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-01",1.7,
"EU28","CPI","TOT","AGRWTH","M","2010-02",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-03",2,
"EU28","CPI","TOT","AGRWTH","M","2010-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-06",1.9,
"EU28","CPI","TOT","AGRWTH","M","2010-07",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-08",2,
"EU28","CPI","TOT","AGRWTH","M","2010-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-10",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-11",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-12",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-01",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-03",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-04",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2011-06",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-07",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-08",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-09",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-10",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-11",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-12",3,
"EU28","CPI","TOT","AGRWTH","M","2012-01",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-03",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-04",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2012-07",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-08",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-09",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2012-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2013-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2013-02",2,
"EU28","CPI","TOT","AGRWTH","M","2013-03",1.9,
"EU28","CPI","TOT","AGRWTH","M","2013-04",1.4,
"EU28","CPI","TOT","AGRWTH","M","2013-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2013-06",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-07",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-08",1.5,
"EU28","CPI","TOT","AGRWTH","M","2013-09",1.3,
"EU28","CPI","TOT","AGRWTH","M","2013-10",0.9,
"EU28","CPI","TOT","AGRWTH","M","2013-11",1,
"EU28","CPI","TOT","AGRWTH","M","2013-12",1,
"EU28","CPI","TOT","AGRWTH","M","2014-01",0.9,
"EU28","CPI","TOT","AGRWTH","M","2014-02",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-03",0.6,
"EA19","CPI","TOT","AGRWTH","M","2007-12",3.1,
"EA19","CPI","TOT","AGRWTH","M","2008-01",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-02",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-03",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-04",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-05",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-06",4,
"EA19","CPI","TOT","AGRWTH","M","2008-07",4.1,
"EA19","CPI","TOT","AGRWTH","M","2008-08",3.9,
"EA19","CPI","TOT","AGRWTH","M","2008-09",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-10",3.2,
"EA19","CPI","TOT","AGRWTH","M","2008-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2008-12",1.6,
"EA19","CPI","TOT","AGRWTH","M","2009-01",1.2,
"EA19","CPI","TOT","AGRWTH","M","2009-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","2009-03",0.6,
"EA19","CPI","TOT","AGRWTH","M","2009-04",0.7,
"EA19","CPI","TOT","AGRWTH","M","2009-05",0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-06",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-07",-0.6,
"EA19","CPI","TOT","AGRWTH","M","2009-08",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2009-09",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2009-10",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-11",0.5,
"EA19","CPI","TOT","AGRWTH","M","2009-12",0.9,
"EA19","CPI","TOT","AGRWTH","M","2010-01",0.9,
"EA19","CPI","TOT","AGRWTH","M","2010-02",0.8,
"EA19","CPI","TOT","AGRWTH","M","2010-03",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-04",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-05",1.7,
"EA19","CPI","TOT","AGRWTH","M","2010-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","2010-07",1.7,
"EA19","CPI","TOT","AGRWTH","M","2010-08",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-09",1.9,
"EA19","CPI","TOT","AGRWTH","M","2010-10",1.9,
"EA19","CPI","TOT","AGRWTH","M","2010-11",1.9,
"EA19","CPI","TOT","AGRWTH","M","2010-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2011-01",2.3,
"EA19","CPI","TOT","AGRWTH","M","2011-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2011-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2011-05",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-06",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-09",3,
"EA19","CPI","TOT","AGRWTH","M","2011-10",3,
"EA19","CPI","TOT","AGRWTH","M","2011-11",3,
"EA19","CPI","TOT","AGRWTH","M","2011-12",2.8,
"EA19","CPI","TOT","AGRWTH","M","2012-01",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-02",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-04",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-05",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-07",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2012-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2012-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2013-01",2,
"EA19","CPI","TOT","AGRWTH","M","2013-02",1.8,
"EA19","CPI","TOT","AGRWTH","M","2013-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2013-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2013-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2013-06",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","2013-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","2013-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2013-11",0.8,
"EA19","CPI","TOT","AGRWTH","M","2013-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-01",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-02",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-03",0.5,
"LTU","CPI","TOT","AGRWTH","M","2007-12",8.145539,
"LTU","CPI","TOT","AGRWTH","M","2008-01",9.874561,
"LTU","CPI","TOT","AGRWTH","M","2008-02",10.75739,
"LTU","CPI","TOT","AGRWTH","M","2008-03",11.261,
"LTU","CPI","TOT","AGRWTH","M","2008-04",11.67661,
"LTU","CPI","TOT","AGRWTH","M","2008-05",12.04131,
"LTU","CPI","TOT","AGRWTH","M","2008-06",12.47152,
"LTU","CPI","TOT","AGRWTH","M","2008-07",12.18519,
"LTU","CPI","TOT","AGRWTH","M","2008-08",11.97765,
"LTU","CPI","TOT","AGRWTH","M","2008-09",11.03424,
"LTU","CPI","TOT","AGRWTH","M","2008-10",10.49231,
"LTU","CPI","TOT","AGRWTH","M","2008-11",9.075251,
"LTU","CPI","TOT","AGRWTH","M","2008-12",8.471523,
"LTU","CPI","TOT","AGRWTH","M","2009-01",9.634736,
"LTU","CPI","TOT","AGRWTH","M","2009-02",8.721892,
"LTU","CPI","TOT","AGRWTH","M","2009-03",7.656679,
"LTU","CPI","TOT","AGRWTH","M","2009-04",6.252272,
"LTU","CPI","TOT","AGRWTH","M","2009-05",5.239283,
"LTU","CPI","TOT","AGRWTH","M","2009-06",4.227622,
"LTU","CPI","TOT","AGRWTH","M","2009-07",2.99581,
"LTU","CPI","TOT","AGRWTH","M","2009-08",2.620074,
"LTU","CPI","TOT","AGRWTH","M","2009-09",2.730507,
"LTU","CPI","TOT","AGRWTH","M","2009-10",1.263174,
"LTU","CPI","TOT","AGRWTH","M","2009-11",1.533877,
"LTU","CPI","TOT","AGRWTH","M","2009-12",1.281703,
"LTU","CPI","TOT","AGRWTH","M","2010-01",-0.141816,
"LTU","CPI","TOT","AGRWTH","M","2010-02",-0.4710223,
"LTU","CPI","TOT","AGRWTH","M","2010-03",-0.2015377,
"LTU","CPI","TOT","AGRWTH","M","2010-04",0.3102961,
"LTU","CPI","TOT","AGRWTH","M","2010-05",0.6510695,
"LTU","CPI","TOT","AGRWTH","M","2010-06",1.045701,
"LTU","CPI","TOT","AGRWTH","M","2010-07",1.870393,
"LTU","CPI","TOT","AGRWTH","M","2010-08",1.818707,
"LTU","CPI","TOT","AGRWTH","M","2010-09",1.801444,
"LTU","CPI","TOT","AGRWTH","M","2010-10",2.724767,
"LTU","CPI","TOT","AGRWTH","M","2010-11",2.685795,
"LTU","CPI","TOT","AGRWTH","M","2010-12",3.828138,
"LTU","CPI","TOT","AGRWTH","M","2011-01",2.925319,
"LTU","CPI","TOT","AGRWTH","M","2011-02",3.062055,
"LTU","CPI","TOT","AGRWTH","M","2011-03",3.795866,
"LTU","CPI","TOT","AGRWTH","M","2011-04",4.431948,
"LTU","CPI","TOT","AGRWTH","M","2011-05",5.01789,
"LTU","CPI","TOT","AGRWTH","M","2011-06",4.831733,
"LTU","CPI","TOT","AGRWTH","M","2011-07",4.553205,
"LTU","CPI","TOT","AGRWTH","M","2011-08",4.438303,
"LTU","CPI","TOT","AGRWTH","M","2011-09",4.543216,
"LTU","CPI","TOT","AGRWTH","M","2011-10",4.162422,
"LTU","CPI","TOT","AGRWTH","M","2011-11",4.384202,
"LTU","CPI","TOT","AGRWTH","M","2011-12",3.40351,
"LTU","CPI","TOT","AGRWTH","M","2012-01",3.355778,
"LTU","CPI","TOT","AGRWTH","M","2012-02",3.688084,
"LTU","CPI","TOT","AGRWTH","M","2012-03",3.638564,
"LTU","CPI","TOT","AGRWTH","M","2012-04",3.181812,
"LTU","CPI","TOT","AGRWTH","M","2012-05",2.484627,
"LTU","CPI","TOT","AGRWTH","M","2012-06",2.542222,
"LTU","CPI","TOT","AGRWTH","M","2012-07",2.799597,
"LTU","CPI","TOT","AGRWTH","M","2012-08",3.344466,
"LTU","CPI","TOT","AGRWTH","M","2012-09",3.376606,
"LTU","CPI","TOT","AGRWTH","M","2012-10",3.115712,
"LTU","CPI","TOT","AGRWTH","M","2012-11",2.755463,
"LTU","CPI","TOT","AGRWTH","M","2012-12",2.832443,
"LTU","CPI","TOT","AGRWTH","M","2013-01",2.646322,
"LTU","CPI","TOT","AGRWTH","M","2013-02",2.190584,
"LTU","CPI","TOT","AGRWTH","M","2013-03",1.536192,
"LTU","CPI","TOT","AGRWTH","M","2013-04",1.236443,
"LTU","CPI","TOT","AGRWTH","M","2013-05",1.369106,
"LTU","CPI","TOT","AGRWTH","M","2013-06",1.20123,
"LTU","CPI","TOT","AGRWTH","M","2013-07",0.5092955,
"LTU","CPI","TOT","AGRWTH","M","2013-08",0.4035665,
"LTU","CPI","TOT","AGRWTH","M","2013-09",0.3704796,
"LTU","CPI","TOT","AGRWTH","M","2013-10",0.4069523,
"LTU","CPI","TOT","AGRWTH","M","2013-11",0.4055868,
"LTU","CPI","TOT","AGRWTH","M","2013-12",0.3645725,
"LTU","CPI","TOT","AGRWTH","M","2014-01",0.1602106,
"LTU","CPI","TOT","AGRWTH","M","2014-02",0.1620762,
"LTU","CPI","TOT","AGRWTH","M","2014-03",0.1979886,
"CRI","CPI","TOT","AGRWTH","M","2007-12",10.8057,
"CRI","CPI","TOT","AGRWTH","M","2008-01",10.56231,
"CRI","CPI","TOT","AGRWTH","M","2008-02",11.39838,
"CRI","CPI","TOT","AGRWTH","M","2008-03",11.0352,
"CRI","CPI","TOT","AGRWTH","M","2008-04",10.94707,
"CRI","CPI","TOT","AGRWTH","M","2008-05",11.89663,
"CRI","CPI","TOT","AGRWTH","M","2008-06",12.81742,
"CRI","CPI","TOT","AGRWTH","M","2008-07",14.16875,
"CRI","CPI","TOT","AGRWTH","M","2008-08",15.40286,
"CRI","CPI","TOT","AGRWTH","M","2008-09",15.76646,
"CRI","CPI","TOT","AGRWTH","M","2008-10",16.30482,
"CRI","CPI","TOT","AGRWTH","M","2008-11",16.29834,
"CRI","CPI","TOT","AGRWTH","M","2008-12",13.90287,
"CRI","CPI","TOT","AGRWTH","M","2009-01",13.50158,
"CRI","CPI","TOT","AGRWTH","M","2009-02",12.74856,
"CRI","CPI","TOT","AGRWTH","M","2009-03",12.322,
"CRI","CPI","TOT","AGRWTH","M","2009-04",11.74967,
"CRI","CPI","TOT","AGRWTH","M","2009-05",9.522723,
"CRI","CPI","TOT","AGRWTH","M","2009-06",8.196491,
"CRI","CPI","TOT","AGRWTH","M","2009-07",6.903054,
"CRI","CPI","TOT","AGRWTH","M","2009-08",5.710692,
"CRI","CPI","TOT","AGRWTH","M","2009-09",4.833092,
"CRI","CPI","TOT","AGRWTH","M","2009-10",3.999947,
"CRI","CPI","TOT","AGRWTH","M","2009-11",2.566856,
"CRI","CPI","TOT","AGRWTH","M","2009-12",4.046714,
"CRI","CPI","TOT","AGRWTH","M","2010-01",5.343081,
"CRI","CPI","TOT","AGRWTH","M","2010-02",5.600052,
"CRI","CPI","TOT","AGRWTH","M","2010-03",5.841844,
"CRI","CPI","TOT","AGRWTH","M","2010-04",5.556133,
"CRI","CPI","TOT","AGRWTH","M","2010-05",6.233405,
"CRI","CPI","TOT","AGRWTH","M","2010-06",6.311234,
"CRI","CPI","TOT","AGRWTH","M","2010-07",5.682169,
"CRI","CPI","TOT","AGRWTH","M","2010-08",5.206468,
"CRI","CPI","TOT","AGRWTH","M","2010-09",5.001278,
"CRI","CPI","TOT","AGRWTH","M","2010-10",5.252222,
"CRI","CPI","TOT","AGRWTH","M","2010-11",6.11226,
"CRI","CPI","TOT","AGRWTH","M","2010-12",5.824506,
"CRI","CPI","TOT","AGRWTH","M","2011-01",4.834517,
"CRI","CPI","TOT","AGRWTH","M","2011-02",4.574259,
"CRI","CPI","TOT","AGRWTH","M","2011-03",4.582871,
"CRI","CPI","TOT","AGRWTH","M","2011-04",4.682381,
"CRI","CPI","TOT","AGRWTH","M","2011-05",4.844579,
"CRI","CPI","TOT","AGRWTH","M","2011-06",5.176312,
"CRI","CPI","TOT","AGRWTH","M","2011-07",5.193903,
"CRI","CPI","TOT","AGRWTH","M","2011-08",5.251575,
"CRI","CPI","TOT","AGRWTH","M","2011-09",5.174386,
"CRI","CPI","TOT","AGRWTH","M","2011-10",4.927146,
"CRI","CPI","TOT","AGRWTH","M","2011-11",4.555683,
"CRI","CPI","TOT","AGRWTH","M","2011-12",4.735912,
"CRI","CPI","TOT","AGRWTH","M","2012-01",4.214123,
"CRI","CPI","TOT","AGRWTH","M","2012-02",4.052873,
"CRI","CPI","TOT","AGRWTH","M","2012-03",4.207661,
"CRI","CPI","TOT","AGRWTH","M","2012-04",4.707059,
"CRI","CPI","TOT","AGRWTH","M","2012-05",5.035584,
"CRI","CPI","TOT","AGRWTH","M","2012-06",4.614759,
"CRI","CPI","TOT","AGRWTH","M","2012-07",3.948344,
"CRI","CPI","TOT","AGRWTH","M","2012-08",4.231698,
"CRI","CPI","TOT","AGRWTH","M","2012-09",4.466249,
"CRI","CPI","TOT","AGRWTH","M","2012-10",4.683081,
"CRI","CPI","TOT","AGRWTH","M","2012-11",5.21573,
"CRI","CPI","TOT","AGRWTH","M","2012-12",4.550275,
"CRI","CPI","TOT","AGRWTH","M","2013-01",5.736567,
"CRI","CPI","TOT","AGRWTH","M","2013-02",6.516285,
"CRI","CPI","TOT","AGRWTH","M","2013-03",6.206468,
"CRI","CPI","TOT","AGRWTH","M","2013-04",6.307794,
"CRI","CPI","TOT","AGRWTH","M","2013-05",5.283711,
"CRI","CPI","TOT","AGRWTH","M","2013-06",5.13769,
"CRI","CPI","TOT","AGRWTH","M","2013-07",5.813993,
"CRI","CPI","TOT","AGRWTH","M","2013-08",5.306792,
"CRI","CPI","TOT","AGRWTH","M","2013-09",5.371819,
"CRI","CPI","TOT","AGRWTH","M","2013-10",4.106387,
"CRI","CPI","TOT","AGRWTH","M","2013-11",3.443335,
"CRI","CPI","TOT","AGRWTH","M","2013-12",3.679222,
"CRI","CPI","TOT","AGRWTH","M","2014-01",3.104038,
"CRI","CPI","TOT","AGRWTH","M","2014-02",2.739084,
"CRI","CPI","TOT","AGRWTH","M","2014-03",3.258844,
"G-20","CPI","TOT","AGRWTH","M","2007-12",4.305202,
"G-20","CPI","TOT","AGRWTH","M","2008-01",4.558832,
"G-20","CPI","TOT","AGRWTH","M","2008-02",4.708819,
"G-20","CPI","TOT","AGRWTH","M","2008-03",4.976597,
"G-20","CPI","TOT","AGRWTH","M","2008-04",5.002613,
"G-20","CPI","TOT","AGRWTH","M","2008-05",5.273098,
"G-20","CPI","TOT","AGRWTH","M","2008-06",5.681813,
"G-20","CPI","TOT","AGRWTH","M","2008-07",5.99278,
"G-20","CPI","TOT","AGRWTH","M","2008-08",5.809745,
"G-20","CPI","TOT","AGRWTH","M","2008-09",5.665005,
"G-20","CPI","TOT","AGRWTH","M","2008-10",5.084755,
"G-20","CPI","TOT","AGRWTH","M","2008-11",3.842315,
"G-20","CPI","TOT","AGRWTH","M","2008-12",3.096754,
"G-20","CPI","TOT","AGRWTH","M","2009-01",2.889714,
"G-20","CPI","TOT","AGRWTH","M","2009-02",2.668854,
"G-20","CPI","TOT","AGRWTH","M","2009-03",2.221879,
